"","Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion","sum"
"112",1002,"1641002","Alvaiázere",0,21,36,0,0,0,0,57
"113",1003,"1641003","Ansião",0,0,0,0,0,0,0,0
"114",601,"1640601","Arganil",0,3,13,0,0,0,0,16
"115",1007,"1641007","Castanheira de Pêra",0,0,0,0,0,0,0,0
"116",1008,"1641008","Figueiró dos Vinhos",0,0,0,0,0,0,0,0
"117",606,"1640606","Góis",0,0,0,0,0,0,0,0
"118",607,"1640607","Lousã",0,0,0,0,0,0,0,0
"119",609,"1640609","Miranda do Corvo",0,5,32,0,0,0,0,37
"120",611,"1640611","Oliveira do Hospital",0,12,59,0,0,0,0,70
"121",612,"1640612","Pampilhosa da Serra",0,0,0,0,0,0,0,0
"122",1013,"1641013","Pedrógão Grande",0,0,0,0,0,0,9,9
"123",614,"1640614","Penela",0,0,0,0,0,0,0,0
"124",616,"1640616","Tábua",0,0,3,0,0,0,0,3
"125",617,"1640617","Vila Nova de Poiares",0,6,0,0,0,0,0,6
"126",901,"1650901","Aguiar da Beira",0,2,321,0,0,0,0,323
"127",1802,"1651802","Carregal do Sal",0,6,56,0,0,0,0,63
"128",1803,"1651803","Castro Daire",0,12,0,0,0,0,0,12
"129",1806,"1651806","Mangualde",0,30,96,0,0,0,0,127
"130",1808,"1651808","Mortágua",0,0,0,0,0,0,0,0
"131",1809,"1651809","Nelas",0,8,20,0,0,0,0,28
"132",1810,"1651810","Oliveira de Frades",0,2,0,0,0,0,0,2
"133",1811,"1651811","Penalva do Castelo",0,31,220,0,0,0,0,251
"134",1814,"1651814","Santa Comba Dão",0,0,11,0,0,0,0,11
"135",1816,"1651816","São Pedro do Sul",0,9,28,0,0,0,0,37
"136",1817,"1651817","Sátão",0,9,6,0,0,0,0,15
"137",1821,"1651821","Tondela",0,30,30,0,0,0,0,60
"138",1822,"1651822","Vila Nova de Paiva",0,0,0,0,0,0,0,0
"139",1823,"1651823","Viseu",0,68,326,0,0,0,3,397
"140",1824,"1651824","Vouzela",0,2,101,0,0,0,0,103
"141",1413,"1661413","Mação",0,2,0,0,0,0,0,2
"142",506,"1660506","Oleiros",0,8,4,0,0,0,0,11
"143",508,"1660508","Proença-a-Nova",0,3,0,0,0,0,0,3
"144",509,"1660509","Sertã",0,0,0,0,0,0,37,37
"145",510,"1660510","Vila de Rei",0,3,7,0,0,0,0,10
"146",905,"1670905","Fornos de Algodres",0,1,15,0,0,0,0,16
"147",906,"1670906","Gouveia",0,8,73,0,0,0,2,83
"148",912,"1670912","Seia",0,10,105,0,0,0,3,118
"149",902,"1680902","Almeida",0,25,5,0,0,0,5,35
"150",903,"1680903","Celorico da Beira",0,8,58,0,0,0,0,66
"151",904,"1680904","Figueira de Castelo Rodrigo",0,2,4,0,0,0,0,6
"152",907,"1680907","Guarda",0,42,161,0,0,0,23,227
"153",908,"1680908","Manteigas",0,0,7,0,0,0,0,7
"154",909,"1680909","Mêda",0,8,26,0,0,0,0,34
"155",910,"1680910","Pinhel",0,61,208,0,0,0,9,279
"156",911,"1680911","Sabugal",0,4,15,0,0,0,0,19
"157",913,"1680913","Trancoso",0,18,199,0,0,0,0,217
"158",502,"1690502","Castelo Branco",0,8,31,0,0,0,5,43
"159",505,"1690505","Idanha-a-Nova",0,5,2,0,0,0,0,7
"160",507,"1690507","Penamacor",0,1,1,0,0,0,0,2
"161",511,"1690511","Vila Velha de Ródão",0,4,0,0,0,0,0,4
"162",501,"16A0501","Belmonte",0,6,123,0,0,0,9,138
"163",503,"16A0503","Covilhã",0,49,185,0,0,0,5,239
"164",504,"16A0504","Fundão",0,39,87,0,0,0,75,201
"165",1001,"16B1001","Alcobaça",0,12,1391,0,0,0,1,1404
"166",1101,"16B1101","Alenquer",0,0,30,0,0,0,0,30
"167",1102,"16B1102","Arruda dos Vinhos",0,0,0,0,0,0,0,0
"168",1005,"16B1005","Bombarral",0,0,99,0,0,0,0,99
"169",1104,"16B1104","Cadaval",0,2,87,0,0,0,0,89
"170",1006,"16B1006","Caldas da Rainha",0,4,704,0,0,0,0,708
"171",1108,"16B1108","Lourinhã",0,0,23,0,0,0,0,23
"172",1011,"16B1011","Nazaré",0,0,73,0,0,0,0,73
"173",1012,"16B1012","Óbidos",0,3,281,0,0,0,0,284
"174",1014,"16B1014","Peniche",0,0,6,0,0,0,0,6
"175",1112,"16B1112","Sobral de Monte Agraço",0,2,0,0,0,0,0,2
"176",1113,"16B1113","Torres Vedras",0,7,79,0,0,0,0,85
"177",1401,"16C1401","Abrantes",0,7,4,0,0,0,0,11
"178",1402,"16C1402","Alcanena",0,0,0,0,0,0,0,0
"179",1408,"16C1408","Constância",0,0,0,0,0,0,0,0
"180",1410,"16C1410","Entroncamento",0,1,0,0,0,0,0,1
"181",1411,"16C1411","Ferreira do Zêzere",0,4,184,0,0,0,0,188
"182",1421,"16C1421","Ourém",0,7,30,0,0,0,0,37
"183",1417,"16C1417","Sardoal",0,5,0,0,0,0,0,5
"184",1418,"16C1418","Tomar",0,5,4,0,0,0,1,10
"185",1419,"16C1419","Torres Novas",0,1,0,0,0,0,0,1
"186",1420,"16C1420","Vila Nova da Barquinha",0,0,0,0,0,0,0,0
"187",1115,"1711115","Amadora",0,0,0,0,0,0,0,0
"188",1105,"1711105","Cascais",0,0,0,0,0,0,0,0
"189",1106,"1711106","Lisboa",0,0,0,0,0,0,0,0
"190",1107,"1711107","Loures",0,1,2,0,0,0,0,3
"191",1109,"1711109","Mafra",0,1,20,0,0,0,0,21
"192",1116,"1711116","Odivelas",0,0,8,0,0,0,0,8
"193",1110,"1711110","Oeiras",0,0,0,0,0,0,0,0
"194",1111,"1711111","Sintra",0,49,5,0,0,0,0,54
"195",1114,"1711114","Vila Franca de Xira",0,0,1,0,0,0,0,1
"196",1502,"1721502","Alcochete",0,0,0,0,0,0,0,0
"197",1503,"1721503","Almada",0,1,0,0,0,0,0,1
"198",1504,"1721504","Barreiro",0,0,0,0,0,0,0,0
"199",1506,"1721506","Moita",0,3,0,0,0,0,0,3
"200",1507,"1721507","Montijo",0,0,0,0,0,0,0,0
"201",1508,"1721508","Palmela",0,42,22,0,0,0,4,68
"202",1510,"1721510","Seixal",0,0,0,0,0,0,0,0
"203",1511,"1721511","Sesimbra",0,16,3,0,0,0,0,18
"204",1512,"1721512","Setúbal",0,3,10,0,0,0,0,13
"205",1501,"1811501","Alcácer do Sal",0,0,0,0,0,0,0,0
"206",1505,"1811505","Grândola",0,2,2,0,0,0,0,4
"207",211,"1810211","Odemira",0,0,4,0,0,0,0,4
"208",1509,"1811509","Santiago do Cacém",0,1,2,0,0,0,0,4
"209",1513,"1811513","Sines",0,3,0,0,0,0,0,3
"210",1201,"1821201","Alter do Chão",0,0,0,0,0,0,0,0
"211",1202,"1821202","Arronches",0,0,0,0,0,0,0,0
"212",1203,"1821203","Avis",0,0,0,0,0,0,0,0
"213",1204,"1821204","Campo Maior",0,0,0,0,0,0,0,0
"214",1205,"1821205","Castelo de Vide",0,0,4,0,0,0,0,4
"215",1206,"1821206","Crato",0,0,0,0,0,0,0,0
"216",1207,"1821207","Elvas",0,0,17,0,0,0,0,17
"217",1208,"1821208","Fronteira",0,0,0,0,0,0,0,0
"218",1209,"1821209","Gavião",0,3,3,0,0,0,0,6
"219",1210,"1821210","Marvão",0,0,3,0,0,0,0,3
"220",1211,"1821211","Monforte",0,0,0,0,0,0,0,0
"221",707,"1820707","Mora",0,1,0,0,0,0,0,1
"222",1212,"1821212","Nisa",0,0,4,0,0,0,0,4
"223",1213,"1821213","Ponte de Sor",0,5,2,0,0,0,0,6
"224",1214,"1821214","Portalegre",0,22,124,0,0,0,0,147
"225",701,"1830701","Alandroal",0,0,180,0,0,0,0,180
"226",702,"1830702","Arraiolos",0,0,0,0,0,0,0,0
"227",703,"1830703","Borba",0,0,0,0,0,0,0,0
"228",704,"1830704","Estremoz",0,0,0,0,0,0,0,0
"229",705,"1830705","Évora",0,0,1,0,0,0,0,1
"230",706,"1830706","Montemor-o-Novo",0,0,1,0,0,0,1,2
"231",708,"1830708","Mourão",0,0,0,0,0,0,0,0
"232",709,"1830709","Portel",0,0,0,0,0,0,0,0
"233",710,"1830710","Redondo",0,0,0,0,0,0,0,0
"234",711,"1830711","Reguengos de Monsaraz",0,0,0,0,0,0,0,0
"235",1215,"1831215","Sousel",0,0,1,0,0,0,0,1
"236",712,"1830712","Vendas Novas",0,0,3,0,0,0,3,6
"237",713,"1830713","Viana do Alentejo",0,0,0,0,0,0,0,0
"238",714,"1830714","Vila Viçosa",0,0,0,0,0,0,0,0
"239",201,"1840201","Aljustrel",0,0,0,0,0,0,0,0
"240",202,"1840202","Almodôvar",0,0,2,0,0,0,0,2
"241",203,"1840203","Alvito",0,0,2,0,0,0,0,2
"242",204,"1840204","Barrancos",0,0,0,0,0,0,0,0
"243",205,"1840205","Beja",0,0,1,0,0,0,0,1
"244",206,"1840206","Castro Verde",0,0,1,0,0,0,0,1
"245",207,"1840207","Cuba",0,0,0,0,0,0,0,0
"246",208,"1840208","Ferreira do Alentejo",0,0,6,0,0,0,0,6
"247",209,"1840209","Mértola",0,0,1,0,0,0,0,1
"248",210,"1840210","Moura",0,0,0,0,0,0,0,0
"249",212,"1840212","Ourique",0,0,0,0,0,0,0,0
"250",213,"1840213","Serpa",0,0,0,0,0,0,0,0
"251",214,"1840214","Vidigueira",0,0,0,0,0,0,0,0
"252",1403,"1851403","Almeirim",0,0,0,0,0,0,0,0
"253",1404,"1851404","Alpiarça",0,1,1,0,0,0,0,2
"254",1103,"1851103","Azambuja",0,1,13,0,0,0,0,14
"255",1405,"1851405","Benavente",0,2,7,0,0,0,0,9
"256",1406,"1851406","Cartaxo",0,0,2,0,0,0,0,2
"257",1407,"1851407","Chamusca",0,0,0,0,0,0,0,0
"258",1409,"1851409","Coruche",0,1,7,0,0,0,0,8
"259",1412,"1851412","Golegã",0,0,0,0,0,0,0,0
"260",1414,"1851414","Rio Maior",0,1,18,0,0,0,0,19
"261",1415,"1851415","Salvaterra de Magos",0,0,5,0,0,0,0,5
"262",1416,"1851416","Santarém",0,2,18,0,0,0,0,19
"263",801,"1500801","Albufeira",0,0,0,0,0,0,0,0
"264",802,"1500802","Alcoutim",0,0,0,0,0,0,0,0
"265",803,"1500803","Aljezur",0,0,0,0,0,0,0,0
"266",804,"1500804","Castro Marim",0,0,0,0,0,0,0,0
"267",805,"1500805","Faro",0,0,0,0,0,0,0,0
"268",806,"1500806","Lagoa",0,0,0,0,0,0,0,0
"269",807,"1500807","Lagos",0,0,3,0,0,0,0,3
"270",808,"1500808","Loulé",0,0,0,0,0,0,0,0
"271",809,"1500809","Monchique",0,6,0,0,0,0,0,6
"272",810,"1500810","Olhão",0,0,0,0,0,0,0,0
"273",811,"1500811","Portimão",0,0,0,0,0,0,0,0
"274",812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0
"275",813,"1500813","Silves",0,0,0,0,0,0,0,0
"276",814,"1500814","Tavira",0,1,0,0,0,0,0,1
"277",815,"1500815","Vila do Bispo",0,0,0,0,0,0,0,0
"278",816,"1500816","Vila Real de Santo António",0,0,0,0,0,0,0,0
